Label,Text
Technology,ዓመታዊ ፌስቲቫል ኣብያተ ትምህርቲ ወረዳ ደጉዓ ተምቤን ኣብ ከተማ ሃገረ ሰላም ተኻይዱ፡፡   ብዝተፈላለዩ ፅምብላት ክኽበር ዝቐነየ ዓመታዊ ፌስቲቫል ኣብያተ ትምህርቲ ወረዳ ደጉዓ ተምቤን ካብ ዝተፈላለያ ኣብያተ ትምህርቲ ዝተሳተፍሉ ምርኢት ፈጠራ ተምሃሮን መምህራንን ንምርኢት ብምቕራብን ንተዓወቲ ሽልማት ብምሃብን ኣብ ሃገረ ሰላም ሙሉእ ቀዳማይ ቤት ትምህርቲ ተሳሊጡ፡፡ ኣብ መዕፀዊ ዓመታዊ ፌስቲቫል ትምህርቲ ዝተረኸቡ ዋና ኣማሓዳሪ ወረዳ ደጉዓ ተምቤን ኣይተ ሓዱሽ ኣበበ ኣብ ፓኬጅ ትምህርቲ ዘለው 6 መርሀ ግብሪ ተግባራዊ ንምግባር ተምሃሮን መምህራን ምስ ሕ/ሰብ ተዋዲዶም ብዘካየድዎ ፃዕሪ ዝሓሸ ዝላ ክምዝገብ ኪኢሉ እዩ ብምባል ብቐፃላይ ዓመት ካብዚ ዝበለፀ ንምስራሕ ድማ እቲ ዝተጀመረ ዝተዋደደ ፃዕሪ ተጠናኪሩ ክቅፅል ፀዊዖም፡፡ ፀገማት ኣብያተ ትምህርቲ ኣብ ምፍታሕ፣ቁፅሪ ዘቋርፁን ዝደግሙን ተምሃሮ ምቅናስን ዝሓሸ ብምስራሕን ኣብ ምርግጋፅ ፅሬት ትምህርቲ ወረዳና ዝበለፀ ውፅኢት ኣርኪቡልና ኢዩ ዝበሉ ሓላፊ ቤት ፅሕፈት ትምህርቲ ወረዳ ደጉዓ ተምቤን ኣይተ ጐይተኦም ታፈረ ተምሃሮን መምህራንን ዘርኣይዎ ዝነኣድ ውፅኢት ፈጠራ ናይዚ ውፅኢት እዩ ኢሎም፡፡ኣብ መወዳእታ ንተዓወቲ ተምሃሮ ብሉፃት መምህራንን ሞዴል ኣብያተ ትምህርትን ሽልማት ብምሃብ ፌስቲቫል ትምህርቲ ወረዳ ደጉዓ ተምቤን ተዛዚሙ፡፡
Technology,ኢናክ ሃርድዌር ቴክኒዮሎጂ ኮሌጅ ብደረጃ 4 ዘምሃሮም 76 ተመሃሮ ንፈለማ እዋን ብዲፕሎማ ኣመሪቑ፡፡ ዲን ኢናክ ሃርድዌር ቴክኖሎጂ ኮሌጅ ኣይተ ሃፍቶም ተስፋስላሴ ምምራቅ እቶም ተምሃሮ እንተበስሩ ኣብ ዘስምዕዎ ዘረባ ድኽነትን ድሕረትን ንምውጋድ ኣብ ክልልና ዘሎ ሕፅረት በቲ ሞያ ዝተመሃረ ሓይሊ ሰብ ንምንካይ ዝለዓለ ግደ ስለዘለዎም ተመረቅቲ ግቡኦም ክፍፅሙ ኣገንዚቦም፡፡ናይቲ ዕለት ናይ ክብሪ ጋሻ ምክትል ከንቲባን ስራሕ ኣካያዲ ዋና ግልጋሎት ከተማ መቐለ ኣይተ ኪዱ ሃይለዝጊ ብትምህርቶም ፀብለልታ ንዘርኣዩ ሽልማት ምስሃቡ ብቴክኖሎጂ ዝማዕበለ ሓይሊ ሰብ ብምፍራይ ኮሌጃት ውልቀ ዝለዓለ ኣስተዋፅኦ ይገብራ ከምዘለዋን መንግስቲ ኣብ ጐኒ እተን ኮሌጃት ኮይኑ ዘድሊ ደገፍ ከምዝገብርን ገሊፆም፡፡ምክትል ሓላፊ ቤት ፅሕፈት ትምህርቲ ከተማ መቐለ ኣይተ ፍስሃ ታደሰ ብወገኖም ንተመረቕቲ ሰርትፊኬት ዝሃቡ እንትኾን ተመረቅቲ ብፅገና ፎቶ ኮፒ ሜሽን፣ ፕሪንተር፣ ኮምፒተር፣ፕሮጀክተርን ካልኦትን ብደረጃ 4 ብዲፕሎማ ዝተመረቑ እዮም፡፡ ኢናክ ሃርድዌር ቴክኖሎጂ ኮሌጅ ዝህቦ ትምህርቲ 30 ሚኢታዊ ብክልስ ሓሳብ 70 ሚኢታዊ ብተግባር ኮይኑ በቲ ሞያ ኣብ ክልልና ፈላማይ ምኳኑ ተገሊፁ እዩ፡፡ተወካሊ ተመረቅቲ ተመሃሮ ቴድሮስ በርሃ ዝረኸብዎ ትምህርቲ ናብ ሕ/ሰብ ወሪዶም ከምዘገልግልሉን ንዕብየት ሃገሮም ኣትሪሮም ከምዝሰርሑን ገሊፁ እዩ፡፡
Technology,ንተከታታሊ 5 ዓመታት ተሸላሚ ፅዋዕ ውልቐ ኮሌጃት ዝኾነ ኮለጅ ዩኒቨርስቲ ሸባ ን10ይ ግዜ ተማሃሮ ብዲግሪን ብዲፕሎማ ኣመሪቑ፡፡   ኣብ ዝሓለፉ 10 ዓመታት ብዘርኣዮ ጥንካረ ንተከታታሊ 5 ዓመታት ተሸላሚ ፅዋዕ ዝኾነ ኮሌጅ ዩኒቨርስቲ ሸባ ብዝተፈላለዩ ዓይነታት ትምህርቲ ን10ይ ግዜ ከሰልጥኖም ዝፀንሑ ተማሃሮ ብዲግሪን ብዲፕሎማን ኣመሪቑ፡፡ ፕሬዝደንት ዩኒቨርስቲ ኮለጅ ሸባ መምህር ሙሉወርቅ ኪዳነማርያም ኣብ ዕለት እቲ ምረቓ ከምዝበልዎ ተመረቕቲ ሎሚ ዘበን ዝለዓለ ሓላፍነት ሒዞም ይወፁ ከምዘለው እዩ፡፡ ሃገርና ትልሚ ዕቤት 5 ዓመት  ሓንፂፁ ንተግባራውነቱ ኣብ ትጅምረሉ ኣብዚ ሐዚ እዋን ትምረቁ ተምሃሮ ብዝሰልጠንኩምዎ ሞያ እቲ ትልሚ ንምዕዋት ክትረባረቡ ይግባእ ኢሎም፡፡ብትምህርቶም ፀብለልታ ንዘርኣዩ ተምሃሮ ሽልማት መዳልያን ፅዋዕን ዝሃቡ ናይቲ ዕለት ናይ ክብሪ ጋሻ ሓላፊ ቢሮ ዓቕሚ ህንፀት ክልል ትግራይ ኣይተ ኪሮስ ቢተው ንተመረቕቲ ዝስዕብ መልእኽቲ ኣመሓላሊፎም፡፡ ፈተና ብቅዓት መረጋገፂ /ሲ ኦ ሲ/ ዓቕሚ ተማሃሮ ዝምዘንሉ ተምሃሮ ዝሓዝዎ ፍልጠት ክንደየናይ ምኳኑ ንምፍላይ ዝኻየድ እንበር ንካልእ ከምዘይኾነ ተምሃሮ ክግንዘቡ ኣብ ዕለት እቲ ምረቓ ተገሊፁ እዩ፡፡ተመረቕቲ 10ይ ዙር ሸባ ዩኒቨርስቲ ኮሌጅ ብዲግሪ 756፣ ብዲፕሎማ 835 ብሓፈሻ 1585  እንትኾኑ ብዓይነታት ትምህርቲ ሕክምና፣ ኣይቲን ቢዝነስን ኢኮኖሚክስን ኮይኑ ካብ ጠቅላላ ተመረቕቲ 60 ሚኢታዊ ደቂ ኣንስትዮ ከምዝኾነ ንምፍላጥ ተኻኢሉ ኣሎ፡፡
Technology,ነቲ ሓገዝ ዘረከቡ ዳሬክተር ርክብ ህዝብን ኮሚኒኬሽን እቲ ትካል ኣይተ ተሾመ ብርሃኑ ብወገኖም እቲ ትካል ዝገበሮ ደገፍ ብፍልጠትን ስነ ምግባርን ዝተሃነፁ ንምፍራይ ከም ዝሕግዝ ገሊፆም፡፡ ትካል ንግዲ መርከብ ኢ/ያ  ባዕሉ ዝሃነፆ ቤት ትምህርቲ ዘለውዎ ጉድለት ብምክትታል ዓቕሙ ብዝፈቕዶ ደረጅኡ ዝሓለወ ቤት ትምህርቲ ንምግባር ድልው ከምዝኾነ ኣይተ ተሾመ ብርሃኑ ሓቢሮም፡፡ ዋና ኣማሓዳሪ ወረዳ እንዳመኾኒ ኣይተ ሃፍቱ ወላሞ ኣብቲ እዋን ከምዝገለፅዎ ትካል ንገዲ መርከብ ኢ/ያ ምስ ማህበር ልምዓት ትግራይ ብምትሕብባር ኣብ ዳስ ዝነበረት 1ይ ብርኪ ቤት ትምህርቲ ብእዋኑ ብፅሬትን ፅፈትን ናብ ህንፃ ብምቅያርን ናውቲ ትምህርትን ደንቢ ኽዳን ብምምላእ ዝገበሮ ደገፍ ብስም ህዝብን ምምሕዳር እቲ ወረዳ ናእደኦም ገሊፆም፡፡ ማህበረሰብ እቲ ቤት ትምህርቲ ምምሕዳርን ነበርቲ ጣብያ ስምረት ንመዘከርታ እቲ ትካል ብምባል 1ይ ብርኪ ቤት ትምህርቲ ትካል ንግዲ መርከብ ኢ/ያ ተባሂሉ ክፅዋዕ ምውሳኑ ዋና ኣማሓዳሪ ወረዳ እንዳመኾኒ ኣይተ ሃፍቱ ወላሞ ኣመልኪቶም፡፡
Technology,ትልሚ ዕቤትን ትራንስፎርሜሽንን ቀፀልቲ 5 ዓመታት ንምዕዋት ኣብ ምርግጋፅ ፅሬትን ሽፋንን ትምህርቲ ጠንኪርና ብምስራሕ ብፍልጠትን ክእለትን ብቁዕ ዝኾነ ተምሃራይ ንምፍራይ ዝከኣለና ክንሰርሕ ኢና ክብሉ ተሳተፍቲ ኮንፈረንስ ትምህርቲ ወረዳ ታሕታይ ኣድያቦ ገሊፆም ትካል ንግዲ መርከብ ኢ/ያ ማህበር ልምዓት ትግራይ  ካብ ዳስ ናብ ክላስ ብዝብል መሪሕ ሓሳብ ዘዳለወቶ ቴሌቶን ቃል ብዝኣቶዎ መሰረት ብልዕሊ 750 ሽሕ ብር ኣብ ወረዳ እንዳመኾኒ ጣብያ ስምረት ሓደ ሙሉእ ቀዳማይ ብርኪ ሃኒፁ ኣረኺቡ እዩ፡፡  እዚ ትካል ቤት ትምርቲ ሰሪሑ ካብ ምርካብ  ብተወሳኺ ሰራሕተኛታት እቲ ትካል ብምትሕብባር ካብ ወርሒ መሃየኦም ብዘዋፅእዎ 250ሽሕ ብር  ንልዕሊ 220 ተምሃሮን ሕድ ሕዶም ደፍተር፣ እስኪርቢቶን እርሳስን ከምኡ እውን  ደንቢ ክዳን  ከምዝሃበ   ርእሰ መ/ርት 1ይ ብርኪ ቤት ትምህርቲ ትካል ንግዲ መርከብ ኢ/ያ መ/ር ኣስኳል ገ/መስቀል ገሊፀን፡፡
Technology,ቴክኒክን ሞያን መሰልጠኒ ማእኸል ከተማ ኣክሱም ብ16 ዘፈር ሞያታት ዘምሀሮም 517 ተምሃሮ ኣመሪቑ፡፡ቴክኒክን ሞያን መሰልጠኒ ማእኸል ኣክሱም ካብ ዝጣየሽ ጀሚሩ ብዝተፈላለዩ ሞያታት ሓፂርን ነዊሕን ስልጠና ብምሃብ ልዕሊ 8000 ተምሃሮ ኣመሪቑ እዩ፡፡   ቴክኒክን ሞያን መሰልጠኒ ማእኸል ኣክሱም ብደረጃ 3ን 4ን ብምሸታዊን መዓልታዊን ዘምሃሮም 182 ደቂ ኣንስትዮ ዘርከበኦም 517 ተምሃሮ ኣመሪቑ እዩ፡፡ኣብ ከተማ ኣክሱም ኣዳራሽ ቤት ማዘጋጃ ዝተኻየደ ስነ ስርዓት ምረቓ ናይቲ መሰልጠኒ ማእኸል ስራሕ መካየዲ መምህር ገ/ኪዳን ገ/መድህን ኣብ ዝሃብዎ መብርሂ እቲ ሞያ መሰልጠኒ ብኮንስትራክሽን፣ ኢንፎርሜሽን ቴክኖሎጂ፣ ቢዝነስን ካልኦት ሞያታት እናሰልጠነ ይርከብ፡፡ኣፍቲ መሰልጠኒ ሞያን ቴክኒክን ዝማሃሩ ተምሃሮ ብዝተማሃርዎ ሞያ ብቕዓት መረጋገፂ ፈተና ከምዝወሃቦምን ዝገለፁ እቶም ስራሕ መካየዲ ቅድሚ ሕዚ ኣፍቲ ኮሌጅ ተመሪቆም ዝወፁ ተምሃሮ ብግሎም፣ ብማሕበርን ኣብ መንግስታውን ዘይመንግስታውን ትካላት ተቆፂሮም ኣብ ምስራሕ ከምዝርከቡ ገሊፆም፡፡ እዞም ሕዚ ተመሪቆም ዝወፁ ዘለው ተምሃሮ ንቀፀልቲ 5 ዓመት ክሰርሑ ተተሊሞም ዘለው ትልሚ ዕቤትን ትራንስፎርሜሽንን ኣብ ምትግባር ቅሉዕ ተግባ ከምዝህልዎም ንባዕሎም ድማ ስራሕ ፈጠርትን ዕውታትን ክኾኑ መልእኽቶም ኣሕሊፎም፡፡ነቶም ተመረቕቲ ተምሃሮ ወኪሉ መብርሂ ዝሃበ ተምሃራይ ግደይ ወ/ማርያም ብወገኑ ኣብ ሃገርና ሱር ሰዲዱ ዝፀንሐ ድኽነትን ስእነት ስራሕን ንምቕራፍ መንግስቲ ዝገብሮ ዘሎ ፃዕሪ ብምድናቅ ሕዚ ሓንፂፅዎ ንዘሎ ትልሚ ዕቤትን ትራንስፎርሜሽንን እጃሞም ከምዘወፍዩ ቃል ኣትዮም እዮም፡፡ እዚ ዕቤትን ትራንስፎርሜሽንን ትልሚ ተግባራዊ እንትገብሩ ኣብ ዝተዋፈርሉ ዓውደ ስራሕ ዝረኽብዎ እቶት ብምቁጣብ ናይ ቁጠባ ባህሎም ብምዕባይ ውሕስና ምግቢ ንምርግጋፅ ኣበርቲዖም ከምዝፅዕሩ ኣብ ዘውፅእዎ መግለፂ ኣረጋጊፆም፡፡ ኣብ መወዳእታ ኣብ ምምሃር ምስትምሃር ፀብለልታ ንዘርኣዩ ተምሃሮ ሽልማት ተዋሂቡ እዩ፡፡
Technology,ቴክኒክን ሙያን ዝሰልጠነ ሓይሊ ሰብ ብምፍራይ ስራሕቲ ምህዞን ምርምርን ትኩረት ከምዝግበረሉ ሓላፊት ማእከል መሰልጠኒ ቴክኒክን ሙያን ትምህርትን ስልጠናን ከተማ ዓድዋ መምር ኪሮስ ገሂወት ገሊፀን፡፡ቴክኒክን ሙያን ዝሰልጠነ ሓይሊ ሰብ ብምፍራይ ስራሕቲ ምህዞን ምርምርን ትኩረት ከምዝግበረሉ ሓላፊት ማእከል መሰልጠኒ ቴክኒክን ሙያን ትምህርትን ስልጠናን ከተማ ዓድዋ መምር ኪሮስ ገሂወት ገሊፀን፡፡ማእከል መሰልጠኒ ቴክኒክን ሙያን ትምህርትን ስልጠናን ከተማ ዓድዋ ብቁዓትን ብሞይኦም ዝተኣማመኑን ዜጋታት ብምፍጣር ናብራ ህዝቢ ብምምሕያሽ ድክነትን ድሕረትን ንምንካይ ልዕሊ 950 ተምሃሮ ብስሩዕን ምሸታውን ብደረጃ  ሰለስተን ኣርባዕተን የምህር ኣሎ፡፡እቲ ማእከል ዝተትሓዙ ትልሚ ዕብየትን ትራንስፎርሜሽንን ቀፀልቲ 5 ዓመታት ንምዕዋት ስራሕቲ ምህዞን ምርምርን ንምፍጣር  እጃሙ የበርክት ከምዘሎ ሓላፊት እቲ ማእከል መም/ር ኪሮስ ገ/ሂወት ገሊፀን፡፡ዛጊድ ኣብ ኢንዳስትርያል ኮንስትራክሽን ግዘን ጉልበትን ዝቁጥቡ ካብ ብርሰት ደኒ ዝከላከሉ ዝተፈላለዩ ቴክኖሎጂታት ክፈጥርን ክቀድሕን ከምዝከኣለን ዛጊድ መሕፀቢ ክዳን፣ መጨጨፊ፣ መገለሊ ማይን ካልኦት ምህዞታትን ብምፍጣር ኣብ ረብሓ  ውዒሉ እዩ ኣብ ማእከላት ቴክኒክን ሙያን ትምህርትን ስልጠናን ፅሬት ትምህርቲ ብምርግጋፅ ብክለትን ፍልጠትን ብቁዓት ዜጋ ብምፍራይ ካብ ሕርሻ ናብ ኢንዳስትሪ ዝግበር ስግግር ንምዕዋት ተምሃሮን መምህራንን ተዋዲዶም ይሰርሑ ከምዘለውን ኣብ ከተማታት ንዝረኣ  ስእነት ስራሕ ንምቅላል'ውን ንልዕሊ 900 ወገናት ሓፂር ስልጠና ብምሃብ ናብ ስራሕ ክኣትው ከምዝከኣሉ ኣረዲአን፡፡ኣብ ማእከል ቴክኒክን ሙያን ትምህርትን ስልጠናን ከተማ ዓድዋ መተሓባበሪ ከይዲ ስራሕ ምርምርን ስግግርን ቴክኖሎጂ መም/ር ገ/ማርያም ኣርኣያ ማእከላት መሰልጠኒ ማእከላይ ክእለት ዘለዎ በዓል ሞያ ብምፍራይ ድክነት ንምንካይ ዝሓዝኦ ራእይ ንምትግባር ኣብ ከይዲ ምምሃር ምስትምሃር ዝርከቡ ተምሃሮን መምህራንን ዝተፈላለዩ ቴክኖሎጂታት ክምህዙ ክኢሎም እዮም ክብሉ ሓቢሮም፡፡ኣብቲ ማእከል ዝስርሑ ዘለው ስራሕቲ ምርምርን ስግግርን ቴክኖሎጂ ብምቅፃል ሓደሽቲ ሞዴላት ናይ ምፍጣር ስራሕ ተጠናኪሩ ከምዝቅፅል ድማ መም/ር ገ/ማርያም ኣፍሊጦም፡፡
Technology,ተምሃሮ መምህራንን 2ይ ብርኪ ቤት ትምህርቲ መኾኒ ሓፅቢ ኣባይ ተሃኒፁ ግልጋሎት ምሃብ ክሳብ ዝጅምር ኣድላይ ዘበለ ደገፍ ከምዝገብሩ ኣብ ዘካየድዎ ሰለማዊ ሰልፊ ኣረጋጊፆም፡፡ተምሃሮ መምህራንን 2ይ ብርኪ ቤት ትምህርቲ መኾኒ ሓፅቢ ኣባይ ተሃኒፁ ግልጋሎት ምሃብ ክሳብ ዝጅምር ኣድላይ ዘበለ ደገፍ ከምዝገብሩ ኣብ ዘካየድዎ ሰለማዊ ሰልፊ ኣረጋጊፆም፡፡  እንኳዕ ኣብ ዕድመና ኮነ፣ኣባይ ንምግዳብ እጃምና ክናወፊ ኢና፣ሓፅቢ ኣባይ ሕዳሰ ሃገርና ኣብ ምርግጋፅ ዓብይ ተራ ኣለዎ ዝብሉን ካልኦት ጭርሖታትን ብምግዋሕ ልዕሊ 1200 ዝኾኑ ተምሃሮን መምህራንን 2ይ ብርኪ ቤት ትምህርቲ መኾኒ ኣብዚ ቅነ ኣብ ዘካየድዎ ድሙቕ ሰላማዊ ሰልፊ ዓብይ ግድብ ህዳሴ ኢ/ያ ንምህናፅ መንግስትና ዘርኣዮ ተበግሶ ከምዘሓጎሶም ገሊፆም፡፡ተምሃሮን መምህራንን 2ይ ብርኪ ቤት ትምህርቲ መኾኒ እቲ ሓፅቢ ተሃኒፁ ግልጋሎት ምሃብ ክሳብ ዝጅምር ኣድላይ ዘበለ ንዋታውን ፋይናንሳዊን ሓገዝ ከምዝገብሩን ከም መበገሲ ከዓ ኣብታ ቤት ትምህርቲ ዝርከባ 24 መምሀሪ ክፍልታት ዝመሃሩ ተምሃሮ እታ ቤት ትምህርቲ ሕድ ሕድ ተምሃራይ ካብ 8-10 ብር ብምውፃእ ሕድ ሕድ ክፍሊ ናይ 500 ብር ቦንድ ንምግዛእ ከምዝወሰኑ ብሓፈሻ ካብ ተምሃሮ ናይ 12 ሽሕ ብር ቦንድ ንምግዛእ ኣብ ሓበራዊ ምርድዳእ ከምዝበፅሑን እዚ ዓብይ ግድብ እዚ ክሳብ ዝውዳእ ከዓ ደገፎም ኣጠናኪሮም ከምዝቕፅልሉ ንተምሃሮ እታ ቤት ትምህርቲ ወኪሎም ዝተሓተቱ ተምሃራይ ብርሃኑ በርዎን ተምሃሪት ለምለም ዝናቡን ኣረጋጊፆም፡፡መምህራን እታ ቤት ትምህርቲ ብወገኖም ዓብይ ዓድብ ህዳሴ ኢ/ያ ምህናፅ ናይ ኩላትና እጃም ክሕወሶ ኣለዎ ካብ ዝብል  ኒሕ ብምብጋስ ኣብ ሓደ ዓመት ተከፊሉ ዝውዳእ ናይ ሓደ ወርሒ መሃየኦም ንምውፋይ ቃል ዝኣተው እንትኾኑ ቆጣባይ ባህሊ ንምጥራይ ከዓ ቦንድ ንምግዛእ ከምዝወሰኑን ርእሰ መምህር እታ ቤት ትምህርቲ ዝኾኑ መምህር ብርሃኑ ኣባተ ኣብቲ ሰላማዊ ሰልፊ ተረኺቦም ካብ ዘስምዕዎ መደረ ንምፍላጥ ተኻኢሉ ኣሎ፡፡ መምህር ካሕሱ ድበሎ ብወገኖም ንዘመናት ሽሻይ ዓዲ ጓና ኮይኑ ዝነበረ ሩባ ኣባይ መንግስትና ብዝገበሮ ንጡፍ ፃዕሪ ብህዝብን መንግስትን ኢትዮጵያ ጥራሕ ህንፀቱ ንምጅማር እምነ ኩርናዕ ምቕማጡ ሃገርና ኢትዮጵያ ኣብ ዝሓፀረ እዋን ማእከላይ እቶት ምስ ዘለወን ሃገራት ተርታ ንምስራዕ ዘኽእላ ስርሓቲ እናሳጠት ምኳና ዘረድእ እዩ፡፡ 
Technology,ተምሃራይ ተኮር ሜላ ምምሃር ምስትምሃር ብምትእትታው ፅሬት ትቲ ንምርግጋፅ  ከም ዝነጥፉ መምህራንን ኣካላት ኣመራርሓ ትምህርትን ከተማ ሸራሮ ኣረጋጊፆም ካብ ሓሙሽተ ኣብያተ ትምህርቲ ዝተወከሉ 185 መምህራንን ኣካላት ኣመራርሓ ትምህርትን ከተማ ሸራሮ ነዚ ዘረጋገፁ ኣብ ዙርያ ምርግጋፅ ፅሬት ትምህርቲ ኣድሂቦም ኣብ መወዳእታ መስከረም 2003 ዓ.ም ዘካየድዎ ኮንፈረንስ ትምህርቲ እንትዛዝሙ ኣብ ዘውፅኡዎ ሓበራዊ መግለፂ ቅዋም እዩ፡፡ኣብቲ ኮንፈረንስ ዝተረኸቡ ሓላፊ ቤት ፅሕፈት ትምህርቲ ከተማ ሸራሮ መምህር ተወልደ ካሕሳይ ኣብ መኽፈቲ እቲ ኮንፈረንስ ትምህርቲ ተራኺቦም ብትምህርቱ ዝነፍዐን ብስነ ምግባሩ ዝተመስገነን ተምሃራይ ንምፍራይ መምህራንን ወላዲ ተምሃሮን ተዋዲዶም ክነጥፍ ይግባእ ኢሎም፡፡ እቶም መምህራን ኣመራርሓ ትምህርትን ኣብ ናይ ክልተ መዓልታት ፃንሒቶም ኣብ ዙርያ ምኽታት ተምሃሮ፣ ምዕጋት ዘቋርፁ ተምሃሮ፣ ምፍጣር ሞዴል ኣብያተ ትምህርቲ ምሕያል ተሳትፎ ሕ/ሰብ ኣብ ትምህርትን ምፍራይ ሰራዊትን ልምዓት ትምህርትን ብዕምቆት ዘቲዮም እዮም፡፡ ብሉፃት ተሞክሮ ትምህርቲ ሕሉፍ ዓመት ዚያዳ ተጠናኪሮም ክቕፅሉ፣ ዝነበሩ ድኽመታት ድማ ክውገዱ ብምግባር መደባት ትምህርቲ  ብዝግባእ ንምዕዋት ብመሪሕነት ከም ዝረባረቡ ዝሓበሩ ተሳተፍቲ እቲ ኮንፈረንስ መጠን ዘቋርፁ ተምሃሮ ትሕቲ 1 ሚኢታዊ ንምብፃሕ፣ ተምሃሮ ቀዳማይን ሙሉእ ቀዳማይ ብርኪ እኹል ፍልጠት ጨቢጦም ዝድለ ውፅኢት ከመዝግቡ፣ 95 ሚኢታዊ ተፈተንቲ 8ይ ክፍሊ መሕለፊ ነጥቢ ክረኽቡ፣ 50 ሚኢታዊ ተፈተንቲ 10ይ ክፍሊ ድማ ናብ መሰናድኦ ክሓልፉ ንምግባር ከም ዝፅዕሩ ቃል ኣትዮም፡፡ ኣብ መወዳእታ ኩለን ጣብያተ ትምህርትና ውሽጣዊ ዓቕመን ብምጥንኻር ሞዴል ክንገብረን ኢና፣ፀገማትና ብምውጋድ ጠንካራ ሰራዊት ልምዓት ትምህርቲ ክነፍሪ ኢና፣ፓኬጃት ትምህርቲ ብምትእትታው ፅሬት ትምህርቲ ክነረጋግፅ ኢና ዝብሉን ካልኦት ባዓል ሸውዓተ ነጥቢ ሓበራዊ መግለፂ ቅዋም ብምውፃእ ኮንፈረንሶም  ዛዚሞም፡፡
Technology,ብፍልጠትን ስነ ምግባርን ዝተሃነፀ ተምሃራይ ብምፍራይ ትልሚ ዕብየትን ትራንስፎርሜሽን ቀፀልቲ 5 ዓመት ንምዕዋት ፅሬት ትምህርቲ ኣብ ምርግጋፅ ዝለዓለ ፃዕሪ ክንገብር ኢና ክብሉ ልዕሊ 270 ኣካላት ኣመራርሓ ትምህርቲ ወረዳ ሳዕስዕ ፃዕዳ እምባ ኣብ ዘካየድዎ ኮንፈረንስ ትምህርቲ ገሊፆም፡፡ቤት ፅሕፈት ትምህርቲ ወረዳ ሳዕሲዕ ፃዕዳ እምባ ምስ ኣካላት ኣመራርሓ፣ርእሳነ መምህራንን፣ ወለዲ መምህራን ሕብረትን ኣብያተ ትምህርቲ እታ ወረዳ ኣብ ምርግጋፅ ፅሬት ትምህርቲ፣ ምትእትታው ፓኬጅ ትምህርትን ውፅኢት ተምሃሮን ኣመልኪቶም ንክልተ መዓልቲ ኣብ ዘካየድዎ ኮንፈረንስ ኣብያተ ትምህርቲ 6 ፓኬጅ ትምህርቲ ብምትእትታው ፅሬት ትምህርቲ ንምርግጋፅ ዝሕግዙ ስራሕቲ ይዓማ ከምዘለዋን ኣብታ ወረዳ ካብ ዝርከባ 60 ኣብያተ ትምህርቲ እተን 29 ናብ ሞዴልነት ከምዝተሰጋገራ ሓላፊ እቲ ቤት ፅሕፈት ኣይተ ወ/ገብርኤል ሓጐስ ገሊፆም፡፡ ብመሰረት እዚ'ውን ንምርግጋፅ ፅሬት ትምህርቲ   ዝሕግዙ ዓቅሚ መምህራን ንምዕባይ ዝተፈላለዩ ስልጠናታት ከምዝተውሃበን ብሉፅ ተመኩሮ ንምግፋሕ እውን ዓበይቲ ስራሕቲ ከምዝተወገነን ዝሓበሩ ኣይተ ወ/ገብኤል መጠን ምቁራፅን ምድጋምን ተምሃሮ ብምቅናስ  ዝበለፀ ውፅኢት ትምህርቲ ንክምዝገብ ሰፋሕቲ ስራሕቲ ከምዝስርሑ ድማ ኣፍሊጦም፡፡ዋና ኣመሓዳሪ ወረዳ ሳዕስዕ ፃዕዳ እምባ ኣይተ ኪዱ ገ/ፃድቕ ብወገኖም ትምህርቲ ኩለ መዳያዊ ልምዓት ሓንቲ ሃገር ንምርግጋፅ ዘክእል፣ ምስ ሓዱሽ ዕቤት  ሳይንስን ቴክኖሎጂን ብምልላይ ማሕበራዊ ቁጠባዊን ፖለቲካውን ማእቶት ዘቀላጥፍ ብምኳኑ ኣብ ሽፋን ትምህርቲ  ዘርኣናዮ ዓወት ብምዕቃብ ኣብ ምርግጋፅ ፅሬት ትምህርቲ'ውን ክድገም ይግባእ ኢሎም፡፡ፅሬት ትምህርቲ ንምርግጋፅ ዝለዓለ ግደ ዘለዎም ወለድን ተምሃሮን ቀንዲ ተዋሳእቲ ምስ ዝኾኑ መምህራን ርክቦም ብምጥንካር ብሉፅ ስራሕ ክስራሕ ከምዘለዎ ዝሓበሩ ኣይተ ኪዱ ህልውናና ንምርግጋፅ ተምሃሮ ብክእለት ፍልጠትን ስነ-ምግባርን ንምህናፅ ኣብያተ ትምህርትና መኣዲ ልምዓት ምግባር ኣገዳሲ እዮም ማሕበረሰብ ትምህርቲ ብደረጃ ሃገር ብቁዓት ተወዳደርቲ ዝኾኑ ተምሃሮ ንምፍራይ ኣድላይ ደገፍ ክገብር ድማ ፀዊዖም፡፡ ኣብ መወዳእታ ብፍልጠትን ስነ-ምግባርን ዝተሃነፀ ተምሃራይ ብምፍራይ ትልሚ ዕብየትን ትራንስፎርሜሽንን ቀፀልቲ 5 ዓመት ንምዕዋት ፅሬት ትምህርቲ ኣብ ምርግጋፅ ዝለዓለ ፃዕሪ ክንገብር ኢና ዝበሉን ካልኦትን መግለፂ ቅዋም ብምውፃእ ኮንፈረንሶም ዛዚሞም፡፡
